period,accountability_matrix,separationsCount,attritionRate,headcount,ageMeanYrs,tenureMeanYrs,recognitionEvents,supervisorsCount,lowPerffCount,highPerfCount,timeID
201802,Corporate,0,0,58,46.133620689655174,13.919540229885058,7,16,2,23,98
201802,DEG,6,0.004705882352941176,1275,42.08941176470588,13.296274509803922,150,264,14,376,98
201802,EBU,1,0.00546448087431694,183,47.01593806921676,12.426684881602915,10,46,1,54,98
201802,Finance,0,0,497,41.62592219986586,10.020120724346077,58,115,3,140,98
201802,Front End,44,0.00350457984866587,12555,37.02641046063985,9.334906411788133,2819,1771,440,2850,98
201802,GCM,0,0,43,46.792635658914726,9.955426356589147,13,10,0,23,98
201802,Global Procurement,3,0.007246376811594203,414,43.905797101449274,12.644927536231883,62,88,9,120,98
201802,GSC,1,0.003816793893129771,262,40.44433842239186,10.405852417302798,40,57,3,73,98
201802,HR,6,0.016042780748663103,374,41.72838680926916,9.9674688057041,103,85,6,128,98
201802,IT,3,0.0021231422505307855,1413,41.16477942911064,10.563281434300542,253,234,28,348,98
201802,Legal,0,0,96,46.604166666666664,10.874131944444445,7,21,0,41,98
201802,Lexar,0,0,18,52.15740740740741,11.805555555555555,1,5,0,15,98
201802,MBU,0,0,133,43.53822055137845,10.640350877192983,5,42,3,38,98
201802,NVEG,10,0.004051863857374392,2468,40.86925985953538,9.208232036736899,186,475,1,79,98
201802,Production Support,2,0.003527336860670194,567,46.37551440329218,13.736772486772487,121,94,14,188,98
201802,Quality,2,0.004081632653061225,490,42.934013605442175,13.728231292517007,109,118,5,155,98
201802,Sales,3,0.0053475935828877,561,43.45855614973262,9.522281639928698,34,126,8,194,98
201802,SBU,1,0.008264462809917356,121,47.50068870523416,8.523415977961433,13,32,2,36,98
201802,Smart MFG/AI,0,0,12,35.42361111111111,6.729166666666667,2,4,0,4,98
201802,Tech Dev,10,0.00429000429000429,2331,41.58072358072358,12.223080223080224,599,413,84,769,98
201802,Tech Pathfinding,0,0,54,44.48456790123456,14.8070987654321,6,15,0,19,98
201802,TPG Workforce Dev,0,0,20,46.4375,11.904166666666667,2,4,0,5,98
201803,Back End,19,0.0023301447142506744,8154,35.950954541738206,9.232033357861171,1527,828,432,2220,99
201803,CCG,1,0.0034602076124567475,289,44.41551326412918,15.098039215686276,55,79,5,108,99
201803,Central BU,2,0.043478260869565216,46,47.1268115942029,12.679347826086955,3,16,1,16,99
201803,Central Eng & Strategy,0,0,21,49.62301587301587,19.238095238095237,0,3,0,4,99
201803,CNBU,0,0,143,46.89102564102564,10.527389277389277,12,33,3,46,99
201803,Corporate,0,0,60,45.86666666666667,13.702777777777778,13,16,1,16,99
201803,DEG,3,0.002380952380952381,1260,41.886574074074076,13.217857142857143,148,259,59,365,99
201803,EBU,1,0.00546448087431694,183,46.915755919854284,12.443989071038251,21,46,5,58,99
201803,Finance,0,0,498,41.60843373493976,10,80,114,20,150,99
201803,Front End,16,0.0012711527766743466,12587,36.991757368713756,9.2827520457615,3527,1782,582,3671,99
201803,GCM,0,0,43,46.792635658914726,9.955426356589147,26,10,1,15,99
201803,Global Procurement,2,0.004842615012106538,413,43.9180790960452,12.581719128329297,90,87,17,134,99
201803,GSC,1,0.0037593984962406013,266,40.46146616541353,10.473684210526317,54,58,14,87,99
201803,HR,0,0,369,41.774164408310746,10.039069557362241,152,85,13,123,99
201803,IT,3,0.00211864406779661,1416,41.09528013182674,10.49052495291902,319,234,67,408,99
201803,Legal,0,0,96,46.604166666666664,10.874131944444445,4,21,3,33,99
201803,Lexar,0,0,11,50.68939393939394,12.219696969696969,1,5,0,8,99
201803,MBU,1,0.007407407407407408,135,43.64506172839506,10.611728395061728,11,43,4,42,99
201803,NVEG,4,0.001604492579221821,2493,40.84657039711191,9.098007755047467,326,465,1,82,99
201803,Production Support,2,0.0035087719298245615,570,46.25526315789474,13.67309941520468,107,95,26,175,99
201803,Quality,1,0.002036659877800407,491,42.87474541751527,13.699253224711475,76,119,26,144,99
201803,Sales,3,0.00539568345323741,556,43.544064748201436,9.532074340527577,86,125,20,189,99
201803,SBU,0,0,115,47.334782608695654,8.766666666666667,15,31,5,35,99
201803,Smart MFG/AI,0,0,12,35.42361111111111,6.729166666666667,1,4,0,4,99
201803,Tech Dev,7,0.0029914529914529917,2340,41.57311253561254,12.18105413105413,688,410,165,729,99
201803,Tech Pathfinding,0,0,54,44.48456790123456,14.8070987654321,1,15,2,20,99
201803,TPG Workforce Dev,0,0,20,46.4375,11.904166666666667,1,4,0,5,99
201804,Back End,72,0.008700906344410876,8275,36.032114803625376,9.211168177240685,984,828,434,2205,100
201804,CCG,2,0.006711409395973154,298,44.51090604026845,15.04893736017897,151,81,5,112,100
201804,Central BU,0,0,44,46.95454545454546,12.543560606060607,3,13,1,13,100
201804,Central Eng & Strategy,0,0,21,49.78968253968254,19.404761904761905,0,3,1,3,100
201804,CNBU,1,0.00684931506849315,146,46.92123287671233,10.408675799086758,27,35,7,49,100
201804,Corporate,0,0,64,45.704427083333336,13.127604166666666,19,17,2,18,100
201804,DEG,6,0.0047430830039525695,1265,41.99038208168643,13.329907773386035,340,259,59,365,100
201804,EBU,1,0.005434782608695652,184,46.9891304347826,12.639039855072463,12,46,6,59,100
201804,Finance,3,0.006036217303822937,497,41.77565392354125,10.164486921529175,97,113,17,149,100
201804,Front End,76,0.005987552194122745,12693,37.08862496389086,9.355786654061294,2651,1783,585,3673,100
201804,GCM,1,0.022222222222222223,45,46.38703703703703,9.672222222222222,25,12,2,15,100
201804,Global Procurement,3,0.007177033492822967,418,44.00079744816586,12.68341307814992,93,89,17,134,100
201804,GSC,1,0.0037174721189591076,269,40.46189591078067,10.500309789343246,37,60,15,85,100
201804,HR,4,0.01084010840108401,369,41.906278229448965,10.110433604336043,185,85,15,123,100
201804,IT,5,0.003486750348675035,1434,41.129416550441654,10.517840539284053,349,237,67,408,100
201804,Legal,1,0.010309278350515464,97,46.583333333333336,10.926116838487973,7,21,5,33,100
201804,Lexar,0,0,5,52.21666666666667,11.083333333333334,0,2,0,4,100
201804,MBU,2,0.014388489208633094,139,43.75299760191846,10.910671462829738,8,44,6,43,100
201804,NVEG,15,0.005926511260371394,2531,40.93052811800342,9.071710786250494,413,464,1,83,100
201804,Production Support,2,0.0034782608695652175,575,46.271159420289855,13.785507246376811,153,94,27,176,100
201804,Quality,3,0.005988023952095809,501,42.91433799068529,13.731370592149036,145,120,24,142,100
201804,Sales,3,0.005385996409335727,557,43.70332136445242,9.668611609814482,63,122,21,182,100
201804,SBU,1,0.008849557522123894,113,47.469026548672566,9.03613569321534,20,31,5,34,100
201804,Smart MFG/AI,1,0.08333333333333333,12,35.59027777777778,6.881944444444444,2,4,0,3,100
201804,Tech Dev,15,0.0063532401524777635,2361,41.73408160384018,12.291649018777354,772,415,168,729,100
201804,Tech Pathfinding,0,0,55,44.61212121212122,14.865151515151515,12,15,2,20,100
201804,TPG Workforce Dev,0,0,20,46.604166666666664,12.070833333333333,7,4,0,5,100
201805,Back End,123,0.014781877178223771,8321,36.056603773584904,9.180166646637023,1490,856,423,2187,101
201805,CCG,0,0,298,44.67337807606264,15.22930648769575,35,81,5,111,101
201805,Central BU,0,0,43,46.8468992248062,12.459302325581396,2,13,1,13,101
201805,Central Eng & Strategy,0,0,21,49.87301587301587,19.488095238095237,2,3,1,3,101
201805,CNBU,2,0.013986013986013986,143,46.95804195804195,10.394522144522144,26,34,6,50,101
201805,Corporate,0,0,61,46.12841530054644,13.849726775956285,26,17,2,18,101
201805,DEG,6,0.004720692368214005,1271,42.03533962758983,13.362313139260424,242,258,56,367,101
201805,EBU,0,0,183,47.12386156648452,12.7764116575592,9,47,6,59,101
201805,Finance,3,0.006072874493927126,494,41.84412955465587,10.159581646423751,107,113,17,147,101
201805,Front End,87,0.006857953649692575,12686,37.13430159230648,9.383887750275894,6154,1819,566,3659,101
201805,GCM,0,0,44,46.803030303030305,9.920454545454545,18,12,2,15,101
201805,Global Procurement,2,0.004728132387706856,423,44.062253743104804,12.623522458628841,136,90,16,133,101
201805,GSC,1,0.003676470588235294,272,40.4344362745098,10.460477941176471,35,60,15,86,101
201805,HR,4,0.01092896174863388,366,41.864981785063755,10.154371584699453,183,83,12,123,101
201805,IT,13,0.009027777777777777,1440,41.14971064814815,10.525,403,238,67,408,101
201805,Legal,2,0.020618556701030927,97,46.54553264604811,10.774914089347078,17,22,4,33,101
201805,MBU,0,0,138,43.63828502415459,11.240942028985508,15,40,5,42,101
201805,NVEG,20,0.007836990595611285,2552,40.937238766980144,9.042058516196446,313,463,1,84,101
201805,Production Support,3,0.005136986301369863,584,46.15296803652968,13.787813926940638,183,98,28,179,101
201805,Quality,5,0.0099601593625498,502,42.89010624169987,13.72410358565737,158,120,24,142,101
201805,Sales,3,0.00539568345323741,556,43.669514388489205,9.655725419664268,47,121,19,181,101
201805,SBU,0,0,102,46.93545751633987,8.980392156862745,5,27,4,28,101
201805,Smart MFG/AI,1,0.09090909090909091,11,36.32575757575758,7.583333333333333,0,4,0,3,101
201805,Tech Dev,8,0.003389830508474576,2360,41.780790960451974,12.366737288135594,718,420,162,730,101
201805,Tech Pathfinding,0,0,55,44.695454545454545,14.948484848484847,7,15,2,20,101
201805,TPG Workforce Dev,0,0,24,47.329861111111114,11.96875,9,5,0,8,101
201806,Back End,86,0.010324129651860744,8330,36.08466386554622,9.14985994397759,1648,875,398,2167,102
201806,CCG,1,0.0033444816053511705,299,44.718784838350054,15.266164994425864,44,81,5,111,102
201806,Central BU,1,0.0196078431372549,51,45.64052287581699,11.978758169934641,8,15,1,15,102
201806,Central Eng & Strategy,0,0,21,49.95634920634921,19.571428571428573,5,3,1,3,102
201806,CNBU,2,0.014084507042253521,142,47.4612676056338,10.362089201877934,10,33,6,47,102
201806,Corporate,0,0,62,46.23655913978495,14.08467741935484,15,17,2,18,102
201806,DEG,2,0.0015735641227380016,1271,42.11631261473905,13.44485969053239,184,262,53,369,102
201806,EBU,1,0.005376344086021506,186,47.134408602150536,12.70385304659498,15,48,7,58,102
201806,Finance,1,0.002028397565922921,493,41.87356321839081,10.117308992562542,86,114,16,146,102
201806,Front End,71,0.005588351042896497,12705,37.177502295684114,9.403882985701168,3513,1812,553,3640,102
201806,GCM,1,0.022222222222222223,45,46.5537037037037,9.925925925925926,10,11,2,16,102
201806,Global Procurement,2,0.0045871559633027525,436,44.12614678899083,12.541475535168196,79,95,18,135,102
201806,GSC,1,0.003968253968253968,252,40.44708994708994,10.578703703703704,84,54,11,82,102
201806,HR,3,0.008241758241758242,364,41.8992673992674,10.203296703296703,84,84,11,122,102
201806,IT,9,0.00625,1440,41.20324074074074,10.54525462962963,278,242,65,406,102
201806,Legal,3,0.03125,96,46.56684027777778,10.892361111111112,4,22,4,33,102
201806,MBU,2,0.014598540145985401,137,43.636861313868614,11.333941605839415,1,41,5,41,102
201806,NVEG,22,0.00869221651521138,2531,40.8476557355459,9.083958909521927,327,456,2,74,102
201806,Production Support,3,0.005119453924914676,586,46.13353242320819,13.875995449374289,224,99,28,181,102
201806,Quality,2,0.003861003861003861,518,42.8095238095238,13.50370012870013,88,122,23,146,102
201806,Sales,2,0.003590664272890485,557,43.695840813883905,9.706313584679831,49,121,18,182,102
201806,SBU,1,0.009900990099009901,101,47.1509900990099,9.057755775577558,6,27,3,28,102
201806,Smart MFG/AI,0,0,10,36.275,7.166666666666667,3,3,0,2,102
201806,Tech Dev,8,0.003362757461118117,2379,41.78215636822194,12.376243519686142,651,425,160,733,102
201806,Tech Pathfinding,1,0.018518518518518517,54,44.739197530864196,15.174382716049381,3,15,2,20,102
201806,TPG Workforce Dev,0,0,24,47.41319444444445,12.052083333333334,11,5,0,8,102
201806,Unknown,0,0,1,28.416666666666668,0,0,0,0,0,102
201807,Back End,77,0.00916994164582589,8397,36.12303005041483,9.083928784089556,1297,875,383,2147,103
201807,CCG,0,0,295,44.49604519774011,15.172881355932203,62,78,5,108,103
201807,Central BU,0,0,54,45.202160493827165,11.029320987654321,5,17,1,16,103
201807,Central Eng & Strategy,0,0,20,50.525,20.491666666666667,8,3,1,2,103
201807,CNBU,0,0,145,47.64195402298851,10.260344827586207,12,33,7,47,103
201807,Corporate,0,0,62,46.4005376344086,14.150537634408602,13,18,2,18,103
201807,DEG,9,0.007014809041309431,1283,42.13113795791114,13.415042868277474,263,261,51,371,103
201807,EBU,1,0.005405405405405406,185,47.148648648648646,12.841891891891892,14,48,7,58,103
201807,Finance,2,0.00404040404040404,495,41.80336700336701,10.056060606060607,64,110,16,144,103
201807,Front End,65,0.005071785268414482,12816,37.166855233042035,9.367912505201831,2860,1841,544,3623,103
201807,GCM,0,0,45,46.32592592592593,9.97962962962963,23,11,2,16,103
201807,Global Procurement,5,0.011389521640091117,439,44.06833712984055,12.551632498101746,106,95,17,136,103
201807,GSC,0,0,252,40.36904761904762,10.509589947089948,64,54,11,82,103
201807,HR,4,0.010958904109589041,365,41.91872146118721,10.151598173515982,137,85,11,121,103
201807,IT,7,0.004817618719889883,1453,41.256308786418906,10.582645102087634,348,243,63,404,103
201807,Legal,0,0,94,46.69237588652482,11.026595744680852,3,22,4,33,103
201807,MBU,0,0,136,43.52389705882353,11.336397058823529,7,42,4,40,103
201807,NVEG,26,0.010404161664665866,2499,40.80989062291584,8.975023342670402,453,437,3,75,103
201807,Production Support,1,0.0016863406408094434,593,46.130550871276,13.89010680157392,295,99,28,184,103
201807,Quality,1,0.0017513134851138354,571,42.87273788674839,13.299036777583188,122,130,25,149,103
201807,Sales,4,0.007054673721340388,567,43.76308054085832,9.74970605526161,62,121,17,186,103
201807,SBU,1,0.01,100,47.442499999999995,9.012500000000001,11,27,2,27,103
201807,Smart MFG/AI,0,0,11,36.340909090909086,7.583333333333333,7,3,0,2,103
201807,Tech Dev,12,0.004985459077690071,2407,41.74892674144855,12.30061625813599,975,431,158,738,103
201807,Tech Pathfinding,1,0.019230769230769232,52,44.25,15.272435897435898,5,15,2,19,103
201807,TPG Workforce Dev,0,0,24,47.49652777777778,13.371527777777779,10,5,0,8,103
201808,Back End,68,0.00804162724692526,8456,36.15401292967518,9.066668637653736,1249,872,371,2136,104
201808,CCG,2,0.006535947712418301,306,44.57162309368192,14.997821350762527,37,82,5,113,104
201808,Central BU,0,0,52,44.89743589743589,11.41025641025641,13,16,1,15,104
201808,Central Eng & Strategy,0,0,20,50.60833333333333,21.158333333333335,2,3,1,2,104
201808,CNBU,2,0.013605442176870748,147,47.73922902494331,10.238095238095239,16,34,7,46,104
201808,Corporate,0,0,63,46.63492063492063,14.00925925925926,16,17,2,18,104
201808,DEG,5,0.003912363067292645,1278,42.19874804381846,13.47678664580073,361,262,51,369,104
201808,EBU,1,0.005434782608695652,184,47.33514492753623,12.972826086956522,7,48,7,58,104
201808,Finance,1,0.00202020202020202,495,41.892087542087545,9.847979797979798,95,106,15,142,104
201808,Front End,74,0.0057542768273716955,12860,37.2028965785381,9.362104717470192,2869,1847,540,3613,104
201808,GCM,0,0,46,46.483695652173914,10.20108695652174,25,11,2,17,104
201808,Global Procurement,1,0.002277904328018223,439,44.18811693242217,12.575740318906606,116,99,15,135,104
201808,GSC,0,0,257,40.48735408560311,10.643644617380026,55,55,10,82,104
201808,HR,1,0.002717391304347826,368,41.891304347826086,9.960824275362318,176,86,11,120,104
201808,IT,14,0.009608785175017159,1457,41.2545756119881,10.542610386639213,328,245,60,402,104
201808,Legal,0,0,92,46.708333333333336,11.141304347826086,6,22,3,32,104
201808,MBU,0,0,137,43.617396593673966,11.253649635036496,4,42,4,40,104
201808,NVEG,14,0.005636070853462158,2484,40.909655126140635,8.926093666129898,358,429,3,76,104
201808,Production Support,2,0.0033783783783783786,592,46.22029842342342,13.953265765765765,172,99,27,184,104
201808,Quality,4,0.006896551724137931,580,42.7323275862069,13.19123563218391,103,130,25,149,104
201808,Sales,2,0.0036036036036036037,555,43.63918918918919,9.862162162162162,54,120,16,185,104
201808,SBU,0,0,98,47.41241496598639,9.075680272108844,22,28,2,24,104
201808,Smart MFG/AI,0,0,12,35.74305555555556,7.520833333333333,10,4,0,2,104
201808,Tech Dev,12,0.004944375772558714,2427,41.76630957286087,12.298928718582614,888,440,155,741,104
201808,Tech Pathfinding,1,0.019230769230769232,52,44.15705128205128,15.3125,4,16,2,19,104
201808,TPG Workforce Dev,0,0,24,47.579861111111114,13.454861111111112,9,5,0,8,104
201809,Back End,67,0.007867543447627995,8516,36.055121731642394,8.9375,1561,879,361,2120,105
201809,CCG,2,0.006535947712418301,306,44.53186274509804,14.938180827886711,59,82,5,113,105
201809,Central BU,0,0,60,45.24583333333334,11.125,14,18,2,17,105
201809,Central Eng & Strategy,0,0,21,50.06746031746032,21.035714285714285,1,3,1,2,105
201809,CNBU,1,0.006756756756756757,148,47.71677927927928,10.422297297297296,10,35,7,45,105
201809,Corporate,0,0,62,46.80107526881721,14.275537634408602,12,16,1,20,105
201809,DEG,2,0.0015527950310559005,1288,42.1286231884058,13.371700310559007,301,270,50,369,105
201809,EBU,1,0.00546448087431694,183,47.38296903460838,12.85063752276867,19,46,7,58,105
201809,Finance,1,0.0022222222222222222,450,41.16574074074074,9.491296296296296,80,108,11,133,105
201809,Front End,69,0.005352156376047161,12892,37.13547161030096,9.292565156686317,3451,1846,534,3590,105
201809,GCM,0,0,46,46.483695652173914,10.20108695652174,23,11,2,17,105
201809,Global Procurement,3,0.006818181818181818,440,44.11079545454546,12.47215909090909,94,97,16,134,105
201809,GSC,1,0.0038022813688212928,263,40.47179974651458,10.663814955640051,59,58,10,82,105
201809,HR,3,0.007978723404255319,376,41.75864361702128,9.770390070921986,87,84,10,122,105
201809,IT,3,0.0020491803278688526,1464,41.111566484517304,10.448713570127504,314,249,57,400,105
201809,Legal,0,0,92,46.708333333333336,11.141304347826086,10,23,3,32,105
201809,MBU,1,0.0072992700729927005,137,43.37591240875912,11.237834549878345,6,44,4,40,105
201809,NVEG,21,0.008574928542262147,2449,40.957737852184565,8.841772151898734,363,421,3,73,105
201809,Production Support,2,0.003372681281618887,593,46.22765598650927,13.957841483979763,230,99,26,184,105
201809,Quality,2,0.003418803418803419,585,42.53390313390313,12.95997150997151,115,130,23,152,105
201809,Sales,1,0.0018018018018018018,555,43.70480480480481,9.826576576576576,70,120,15,187,105
201809,SBU,1,0.009345794392523364,107,46.38317757009346,8.888629283489097,13,30,3,26,105
201809,Smart MFG/AI,0,0,12,35.74305555555556,7.520833333333333,0,4,0,2,105
201809,Tech Dev,18,0.007386130488305293,2437,41.672650800164135,12.241793188346328,875,446,155,743,105
201809,Tech Pathfinding,0,0,54,43.745370370370374,14.56635802469136,2,16,1,20,105
201809,TPG Workforce Dev,0,0,25,46.803333333333335,12.916666666666666,12,5,0,8,105
201810,Back End,68,0.00794485337072088,8559,36.14968648985474,8.972368267320949,1666,886,353,2096,106
201810,CCG,1,0.0032679738562091504,306,44.71514161220043,15.12173202614379,41,82,4,112,106
201810,Central BU,0,0,57,45.56432748538012,11.042397660818713,6,14,2,16,106
201810,Central Eng & Strategy,0,0,22,49.973484848484844,21.0530303030303,4,3,1,3,106
201810,CNBU,1,0.006802721088435374,147,47.798752834467116,10.595238095238095,14,35,7,43,106
201810,Corporate,0,0,61,46.99590163934426,14.46584699453552,21,16,1,20,106
201810,DEG,4,0.003134796238244514,1276,42.01998432601881,13.265739289446186,342,268,48,356,106
201810,EBU,1,0.005376344086021506,186,47.71236559139785,12.842741935483872,30,47,7,56,106
201810,Finance,3,0.0066518847006651885,451,41.242054693274206,9.5801921655580191,121,111,11,131,106
201810,Front End,68,0.005244081129019819,12967,37.21345209634713,9.366777203670857,2931,1867,516,3567,106
201810,GCM,0,0,47,46.526595744680854,10.388297872340425,23,12,2,18,106
201810,Global Procurement,4,0.008928571428571428,448,44.23846726190476,12.560825892857144,126,98,16,132,106
201810,GSC,2,0.0071174377224199285,281,40.69899169632266,10.963819691577699,50,63,12,87,106
201810,HR,4,0.010554089709762533,379,41.94107299912049,9.804089709762533,111,86,10,120,106
201810,HRAM,0,0,42,43.07936507936508,15.186507936507937,11,10,0,13,106
201810,IT,13,0.008843537414965987,1470,41.129875283446715,10.463492063492064,320,255,57,393,106
201810,Legal,0,0,93,46.73118279569892,11.187275985663083,5,23,3,32,106
201810,MBU,0,0,140,43.37321428571428,11.021428571428572,13,42,4,40,106
201810,NVEG,24,0.009654062751407884,2486,41.00351971037812,8.831120943952802,492,426,3,18,106
201810,Production Support,2,0.003355704697986577,596,46.30173378076063,14.100111856823267,212,99,26,184,106
201810,Quality,1,0.0016778523489932886,596,42.52670581655481,12.777544742729306,164,133,23,147,106
201810,Sales,1,0.0017857142857142857,560,43.841815476190476,9.895833333333334,100,125,15,186,106
201810,SBU,2,0.019230769230769232,104,46.58413461538461,9.126602564102564,20,27,3,25,106
201810,Smart MFG/AI,0,0,13,35.506410256410255,7.634615384615384,3,4,0,2,106
201810,Tech Dev,16,0.006562756357670222,2438,41.73003828274542,12.414342357123324,1047,445,153,733,106
201810,Tech Pathfinding,2,0.03636363636363636,55,43.9969696969697,14.816666666666668,5,17,1,20,106
201810,TPG Workforce Dev,0,0,25,46.97,13.083333333333334,10,5,0,8,106
201811,Back End,52,0.006067677946324387,8570,36.1420750680669,8.953199144301829,1363,875,348,2073,107
201811,CCG,2,0.006472491909385114,309,44.76537216828479,15.052588996763754,47,83,4,113,107
201811,Central BU,0,0,56,45.714285714285715,11.45386904761905,9,13,3,16,107
201811,Central Eng & Strategy,0,0,21,50.547619047619044,21.523809523809522,2,3,1,3,107
201811,CNBU,1,0.006756756756756757,148,47.832207207207205,10.764076576576576,19,34,7,42,107
201811,Corporate,0,0,62,46.98118279569892,14.373655913978494,16,17,1,21,107
201811,DEG,6,0.004601226993865031,1304,41.73300102249489,13.026457055214722,316,273,47,354,107
201811,EBU,1,0.005405405405405406,185,47.88378378378378,12.979729729729728,31,48,7,56,107
201811,Finance,1,0.0023094688221709007,433,41.44399538106236,9.712663587374903,87,110,8,129,107
201811,Front End,54,0.00408905043162199,13206,37.035747639961635,9.222954212731587,3829,1868,505,3548,107
201811,GCM,0,0,47,46.60992907801418,10.47163120567376,11,12,2,18,107
201811,Global Procurement,5,0.011185682326621925,447,44.13199105145414,12.523303504847128,112,99,16,130,107
201811,GSC,0,0,282,40.6959219858156,11.003841607565013,54,60,12,89,107
201811,HR,0,0,375,41.842,9.718,150,85,8,119,107
201811,HRAM,0,0,44,42.95454545454546,14.579545454545455,20,11,0,13,107
201811,IT,12,0.008157715839564922,1471,41.10769317924315,10.471504645365965,319,259,56,391,107
201811,Legal,0,0,95,46.71052631578947,11.035087719298247,29,23,3,32,107
201811,MBU,1,0.007194244604316547,139,43.49820143884892,11.16546762589928,15,43,4,41,107
201811,NVEG,18,0.007208650380456548,2497,40.95868375383794,8.781537845414498,375,427,3,20,107
201811,Production Support,4,0.006711409395973154,596,46.345917225950785,14.180648769574944,188,99,26,184,107
201811,Quality,3,0.004893964110929853,613,42.30356171832518,12.529635671560632,157,138,23,147,107
201811,Sales,4,0.007079646017699115,565,43.81843657817109,9.88731563421829,69,124,15,187,107
201811,SBU,0,0,103,46.57686084142395,8.961974110032363,24,30,2,24,107
201811,Smart MFG/AI,0,0,13,35.58974358974359,7.717948717948718,5,4,0,2,107
201811,Tech Dev,16,0.006464646464646465,2475,41.7223569023569,12.403804713804712,957,456,150,734,107
201811,Tech Pathfinding,0,0,54,43.891975308641975,14.70216049382716,8,17,1,19,107
201811,TPG Workforce Dev,0,0,25,47.053333333333335,13.166666666666666,12,5,0,8,107
201812,Back End,40,0.004642525533890436,8616,36.03671463943052,8.83584803466419,2353,877,344,2067,108
201812,CCG,0,0,309,44.67286947141316,14.930960086299892,51,83,4,112,108
201812,Central BU,0,0,54,45.70061728395061,11.75,14,13,3,16,108
201812,Central Eng & Strategy,0,0,21,50.547619047619044,21.523809523809522,6,3,1,3,108
201812,CNBU,0,0,151,47.775938189845476,10.817328918322296,26,33,7,42,108
201812,Corporate,1,0.01639344262295082,61,47.071038251366126,14.286885245901638,20,17,1,21,108
201812,DEG,1,7.513148009015778e-4,1331,41.707738542449285,12.991735537190083,288,277,46,353,108
201812,EBU,0,0,185,47.92387387387387,13.032432432432431,12,48,6,56,108
201812,Finance,2,0.004555808656036446,439,41.23880030372057,9.470387243735763,104,110,7,129,108
201812,Front End,36,0.0027092113184828417,13288,36.91887417218543,9.13216185029099,4182,1864,500,3535,108
201812,GCM,1,0.02,50,46.76666666666667,9.843333333333334,5,12,2,18,108
201812,Global Procurement,2,0.0045045045045045045,444,44.07132132132133,12.579954954954955,105,97,15,131,108
201812,GSC,0,0,294,40.51615646258504,10.876133786848072,56,61,13,90,108
201812,HR,2,0.005221932114882507,383,41.7647954743255,9.515013054830288,156,80,8,119,108
201812,HRAM,0,0,44,42.848484848484844,14.482954545454545,26,11,0,13,108
201812,IT,7,0.004710632570659489,1486,40.870121130551816,10.304340511440108,399,259,55,387,108
201812,Legal,0,0,97,46.701030927835056,10.807560137457045,13,22,3,32,108
201812,MBU,0,0,138,43.526570048309175,11.244565217391305,3,41,4,41,108
201812,NVEG,9,0.003572846367606193,2519,40.713510652375284,8.565171364298001,394,417,3,21,108
201812,Production Support,1,0.0016806722689075631,595,46.424789915966386,14.231372549019609,166,99,25,183,108
201812,Quality,0,0,618,42.23327939590076,12.457659115426106,149,138,23,146,108
201812,Sales,2,0.003552397868561279,563,43.80521018354056,9.855091770278271,57,123,15,187,108
201812,SBU,1,0.009615384615384616,104,46.72195512820513,8.895833333333334,18,32,2,24,108
201812,Smart MFG/AI,0,0,13,35.58974358974359,7.717948717948718,1,4,0,2,108
201812,Tech Dev,4,0.0016057808109193096,2491,41.65378696641242,12.297571256523485,974,449,149,732,108
201812,Tech Pathfinding,0,0,54,43.891975308641975,14.70216049382716,2,17,1,19,108
201812,TPG Workforce Dev,0,0,25,47.053333333333335,13.246666666666668,6,5,0,8,108
201901,Back End,52,0.006019912016670526,8638,36.00377209230532,8.800879833294745,1686,880,329,2045,109
201901,CCG,1,0.0032258064516129032,310,44.788709677419355,15.04489247311828,66,84,4,111,109
201901,Central BU,0,0,56,46.120535714285715,11.59672619047619,12,13,3,16,109
201901,Central Eng & Strategy,0,0,23,50.108695652173914,20.956521739130434,2,4,1,4,109
201901,CNBU,0,0,150,47.85722222222222,10.912222222222221,17,33,6,41,109
201901,Corporate,0,0,52,46.96955128205128,15.416666666666666,9,14,0,18,109
201901,DEG,12,0.008862629246676515,1354,41.845704086656816,13.061115214180207,312,281,47,355,109
201901,EBU,1,0.0053475935828877,187,48.02317290552585,13.057486631016042,11,46,6,56,109
201901,Finance,4,0.00909090909090909,440,41.346022727272725,9.59128787878788,115,112,7,128,109
201901,Front End,72,0.005357142857142857,13440,36.99374379960317,9.171918402777779,3408,1886,492,3526,109
201901,GCM,1,0.020833333333333332,48,46.963541666666664,10.246527777777777,40,13,2,17,109
201901,Global Procurement,9,0.02054794520547945,438,44.31183409436834,12.874619482496195,125,94,14,130,109
201901,GSC,2,0.006349206349206349,315,40.43518518518518,10.52962962962963,96,66,13,97,109
201901,HR,6,0.015306122448979591,392,41.76573129251701,9.453018707482993,150,86,8,119,109
201901,HRAM,1,0.022727272727272728,44,43.01515151515151,14.645833333333334,28,11,0,13,109
201901,IT,14,0.009302325581395349,1505,40.95642303433001,10.317386489479512,362,264,55,384,109
201901,Legal,1,0.01020408163265306,98,46.682823129251695,10.86139455782313,10,22,3,32,109
201901,MBU,3,0.02112676056338028,142,43.71009389671361,11.308098591549296,15,38,4,41,109
201901,NVEG,19,0.007456828885400314,2548,40.74669675562533,8.537905546834118,371,410,3,21,109
201901,Production Support,6,0.010101010101010102,594,46.61686307519641,14.384680134680133,169,101,25,183,109
